DATE,GDP,REAINTRATREARAT10Y,MEDCPIM158SFRBCLE,PSAVERT,UNRATE
2022-06-15,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-16,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-17,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-18,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-19,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-20,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-21,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-22,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-23,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-24,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-25,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-26,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-27,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-28,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-29,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-06-30,25544.273,1.02509351,8.01045995451126,2.7,3.6
2022-07-01,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-02,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-03,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-04,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-05,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-06,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-07,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-08,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-09,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-10,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-11,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-12,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-13,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-14,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-15,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-16,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-17,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-18,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-19,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-20,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-21,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-22,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-23,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-24,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-25,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-26,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-27,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-28,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-29,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-30,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-07-31,25994.639,1.06217493,5.988326180119151,3.5,3.5
2022-08-01,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-02,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-03,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-04,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-05,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-06,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-07,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-08,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-09,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-10,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-11,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-12,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-13,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-14,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-15,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-16,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-17,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-18,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-19,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-20,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-21,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-22,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-23,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-24,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-25,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-26,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-27,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-28,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-29,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-30,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-08-31,25994.639,0.8556253,8.04803616793306,3.2,3.6
2022-09-01,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-02,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-03,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-04,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-05,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-06,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-07,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-08,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-09,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-10,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-11,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-12,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-13,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-14,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-15,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-16,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-17,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-18,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-19,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-20,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-21,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-22,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-23,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-24,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-25,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-26,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-27,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-28,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-29,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-09-30,25994.639,1.20424868,7.72921604833856,3.0,3.5
2022-10-01,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-02,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-03,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-04,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-05,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-06,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-07,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-08,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-09,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-10,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-11,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-12,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-13,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-14,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-15,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-16,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-17,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-18,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-19,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-20,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-21,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-22,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-23,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-24,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-25,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-26,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-27,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-28,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-29,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-30,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-10-31,26408.405,1.79733203,6.69366641779918,3.0,3.6
2022-11-01,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-02,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-03,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-04,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-05,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-06,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-07,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-08,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-09,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-10,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-11,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-12,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-13,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-14,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-15,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-16,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-17,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-18,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-19,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-20,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-21,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-22,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-23,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-24,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-25,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-26,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-27,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-28,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-29,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-11-30,26408.405,1.93071305,5.91661658760609,3.3,3.6
2022-12-01,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-02,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-03,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-04,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-05,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-06,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-07,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-08,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-09,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-10,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-11,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-12,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-13,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-14,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-15,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-16,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-17,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-18,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-19,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-20,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-21,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-22,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-23,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-24,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-25,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-26,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-27,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-28,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-29,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-30,26408.405,1.57612515,6.554622614768929,3.4,3.5
2022-12-31,26408.405,1.57612515,6.554622614768929,3.4,3.5
2023-01-01,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-02,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-03,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-04,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-05,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-06,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-07,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-08,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-09,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-10,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-11,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-12,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-13,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-14,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-15,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-16,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-17,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-18,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-19,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-20,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-21,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-22,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-23,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-24,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-25,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-26,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-27,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-28,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-29,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-30,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-01-31,26813.601,1.78309897,7.40659988402694,4.4,3.4
2023-02-01,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-02,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-03,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-04,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-05,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-06,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-07,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-08,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-09,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-10,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-11,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-12,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-13,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-14,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-15,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-16,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-17,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-18,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-19,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-20,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-21,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-22,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-23,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-24,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-25,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-26,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-27,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-02-28,26813.601,1.42020217,7.880495894967001,4.7,3.6
2023-03-01,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-02,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-03,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-04,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-05,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-06,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-07,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-08,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-09,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-10,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-11,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-12,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-13,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-14,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-15,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-16,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-17,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-18,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-19,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-20,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-21,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-22,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-23,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-24,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-25,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-26,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-27,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-28,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-29,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-30,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-03-31,26813.601,2.05963636,4.62475076644842,5.2,3.5
2023-04-01,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-02,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-03,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-04,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-05,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-06,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-07,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-08,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-09,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-10,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-11,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-12,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-13,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-14,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-15,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-16,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-17,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-18,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-19,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-20,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-21,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-22,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-23,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-24,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-25,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-26,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-27,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-28,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-29,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-04-30,27063.012,1.44391386,5.186168013480691,5.2,3.4
2023-05-01,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-02,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-03,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-04,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-05,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-06,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-07,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-08,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-09,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-10,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-11,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-12,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-13,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-14,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-15,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-16,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-17,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-18,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-19,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-20,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-21,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-22,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-23,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-24,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-25,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-26,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-27,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-28,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-29,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-30,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-05-31,27063.012,1.53690406,4.83841780786021,5.3,3.7
2023-06-01,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-02,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-03,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-04,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-05,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-06,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-07,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-08,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-09,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-10,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-11,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-12,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-13,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-14,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-15,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-16,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-17,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-18,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-19,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-20,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-21,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-22,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-23,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-24,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-25,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-26,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-27,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-28,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-29,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-06-30,27063.012,1.06063107,4.39642524892616,4.8,3.6
2023-07-01,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-02,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-03,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-04,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-05,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-06,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-07,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-08,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-09,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-10,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-11,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-12,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-13,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-14,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-15,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-16,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-17,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-18,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-19,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-20,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-21,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-22,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-23,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-24,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-25,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-26,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-27,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-28,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-29,27610.128,1.4260473,2.49077584715136,4.4,3.5
