Date,Open,High,Low,Close,Adj Close,Volume,ticker
2018-01-02,246.14999389648438,247.08999633789062,245.74000549316406,247.08999633789062,222.65365600585938,2784300,VOO
2018-01-03,247.24000549316406,248.6999969482422,247.17999267578125,248.55999755859375,223.97833251953125,2917700,VOO
2018-01-04,249.27000427246094,250.1199951171875,249.1699981689453,249.64999389648438,224.96054077148438,2918000,VOO
2018-01-05,250.4600067138672,251.39999389648438,249.9499969482422,251.25,226.40228271484375,2190200,VOO
2018-01-08,251.16000366210938,251.8800048828125,250.8699951171875,251.77000427246094,226.8708953857422,2476200,VOO
2018-01-09,252.17999267578125,252.94000244140625,251.91000366210938,252.3000030517578,227.3484649658203,2129800,VOO
2018-01-10,251.50999450683594,252.1699981689453,250.82000732421875,251.8699951171875,226.9610137939453,1953600,VOO
2018-01-11,252.47000122070312,253.72999572753906,252.3300018310547,253.72999572753906,228.63702392578125,2280300,VOO
2018-01-12,254.02999877929688,255.55999755859375,253.89999389648438,255.41000366210938,230.15087890625,2054900,VOO
2018-01-16,256.7900085449219,257.3999938964844,253.8000030517578,254.47999572753906,229.31285095214844,3719600,VOO
2018-01-17,255.5,257.3500061035156,254.74000549316406,256.94000244140625,231.52960205078125,1867700,VOO
2018-01-18,256.8399963378906,257.2699890136719,256.0199890136719,256.5899963378906,231.21417236328125,3154200,VOO
2018-01-19,257.1499938964844,257.69000244140625,256.5299987792969,257.67999267578125,232.1964111328125,2541200,VOO
2018-01-22,257.45001220703125,259.7799987792969,257.45001220703125,259.75,234.0616912841797,1607800,VOO
2018-01-23,259.8399963378906,260.6300048828125,259.510009765625,260.3399963378906,234.5933380126953,2161100,VOO
2018-01-24,261.0299987792969,261.6300048828125,259.0199890136719,260.2099914550781,234.4761505126953,2935500,VOO
2018-01-25,261.1700134277344,261.2200012207031,259.5299987792969,260.3299865722656,234.5843048095703,3585600,VOO
2018-01-26,261.3299865722656,263.3699951171875,260.9700012207031,263.3599853515625,237.31463623046875,2857300,VOO
2018-01-29,262.8299865722656,263.25,261.4800109863281,261.5400085449219,235.67466735839844,5145000,VOO
2018-01-30,259.6700134277344,260.3500061035156,258.4599914550781,258.75,233.16058349609375,6678900,VOO
2018-01-31,259.8299865722656,260.3800048828125,257.95001220703125,258.989990234375,233.37681579589844,5585800,VOO
2018-02-01,258.2900085449219,260.1199951171875,257.95001220703125,258.7300109863281,233.14259338378906,3125700,VOO
2018-02-02,257.3699951171875,257.5,253.08999633789062,253.19000244140625,228.15045166015625,5532200,VOO
2018-02-05,251.25999450683594,253.47000122070312,241.9199981689453,242.7899932861328,218.7789306640625,8559200,VOO
2018-02-06,238.8000030517578,247.80999755859375,237.6699981689453,247.27999877929688,222.82489013671875,11701700,VOO
2018-02-07,246.7100067138672,250.27999877929688,245.9199981689453,245.92999267578125,221.60841369628906,6240200,VOO
2018-02-08,246.25,246.42999267578125,236.6999969482422,236.7899932861328,213.37234497070312,6985700,VOO
2018-02-09,239.60000610351562,242.1999969482422,232.4199981689453,240.44000244140625,216.66134643554688,9713100,VOO
2018-02-12,242.5,245.32000732421875,240.66000366210938,243.74000549316406,219.635009765625,4236200,VOO
2018-02-13,242.6300048828125,245.0,241.97000122070312,244.55999755859375,220.37391662597656,3077700,VOO
2018-02-14,243.0,248.1199951171875,242.83999633789062,247.75999450683594,223.25746154785156,3650800,VOO
2018-02-15,249.60000610351562,250.97000122070312,246.97999572753906,250.97000122070312,226.15000915527344,2923800,VOO
2018-02-16,250.27000427246094,253.0,250.1699981689453,250.94000244140625,226.12295532226562,3007500,VOO
2018-02-20,250.0,251.50999450683594,248.60000610351562,249.4199981689453,224.7532958984375,3454400,VOO
2018-02-21,249.86000061035156,252.44000244140625,248.11000061035156,248.11000061035156,223.57284545898438,2798000,VOO
2018-02-22,249.1699981689453,250.89999389648438,247.80999755859375,248.41000366210938,223.84315490722656,3177700,VOO
2018-02-23,249.82000732421875,252.49000549316406,249.3000030517578,252.49000549316406,227.51968383789062,2923100,VOO
2018-02-26,253.55999755859375,255.5,252.99000549316406,255.39999389648438,230.14187622070312,1892000,VOO
2018-02-27,255.6300048828125,256.3399963378906,252.13999938964844,252.13999938964844,227.20423889160156,2947100,VOO
2018-02-28,253.3699951171875,253.82000732421875,249.33999633789062,249.33999633789062,224.68116760253906,2716600,VOO
2018-03-01,249.52999877929688,251.02999877929688,244.4499969482422,246.0500030517578,221.71653747558594,5182300,VOO
2018-03-02,244.24000549316406,247.86000061035156,243.3300018310547,247.36000061035156,222.89703369140625,3276500,VOO
2018-03-05,246.02000427246094,250.7899932861328,245.9499969482422,250.1999969482422,225.45614624023438,3024600,VOO
2018-03-06,251.22000122070312,251.25,249.22999572753906,250.8300018310547,226.0238494873047,1932000,VOO
2018-03-07,248.5399932861328,251.07000732421875,248.36000061035156,250.72000122070312,225.92471313476562,2730200,VOO
2018-03-08,251.39999389648438,252.02000427246094,250.36000061035156,251.88999938964844,226.97903442382812,3021600,VOO
2018-03-09,253.39999389648438,256.260009765625,253.0500030517578,256.25,230.9078369140625,2450800,VOO
2018-03-12,256.6400146484375,257.25,255.5800018310547,256.0,230.68258666992188,2029200,VOO
2018-03-13,257.20001220703125,257.7099914550781,253.7100067138672,254.30999755859375,229.15968322753906,3080600,VOO
2018-03-14,255.3300018310547,255.50999450683594,252.4600067138672,252.97000122070312,227.95220947265625,2352700,VOO
2018-03-15,253.5500030517578,254.2100067138672,252.22000122070312,252.72999572753906,227.73593139648438,2161500,VOO
2018-03-16,253.22999572753906,254.0800018310547,252.97000122070312,252.99000549316406,227.97019958496094,1554600,VOO
2018-03-19,252.25,252.25999450683594,247.8699951171875,249.61000061035156,224.92449951171875,2715800,VOO
2018-03-20,249.99000549316406,250.66000366210938,249.3300018310547,250.0500030517578,225.32098388671875,1991400,VOO
2018-03-21,249.94000244140625,252.1199951171875,249.30999755859375,249.47000122070312,224.79833984375,2777300,VOO
2018-03-22,247.11000061035156,248.0800018310547,243.02999877929688,243.27000427246094,219.2115020751953,3589400,VOO
2018-03-23,243.74000549316406,244.08999633789062,237.9199981689453,238.08999633789062,214.54379272460938,3815500,VOO
2018-03-26,240.82000732421875,243.80999755859375,238.32000732421875,243.52999877929688,220.44949340820312,5529000,VOO
2018-03-27,244.47000122070312,245.0399932861328,237.77000427246094,239.30999755859375,216.62942504882812,3363600,VOO
2018-03-28,239.4600067138672,241.22000122070312,237.52999877929688,238.63999938964844,216.0229034423828,4384100,VOO
2018-03-29,239.85000610351562,243.61000061035156,239.0800018310547,242.0800018310547,219.13687133789062,2910800,VOO
2018-04-02,241.19000244140625,241.6999969482422,233.9199981689453,236.47999572753906,214.06764221191406,4696400,VOO
