Date,AAPL,AMD,AMZN,F,GOOG,INTC,JPM,MSFT,MS,NVDA,TSLA,VOO
2018-02-08,36.63126373291016,11.220000267028809,67.5250015258789,7.805856227874756,50.07600021362305,36.508827209472656,90.5362548828125,79.20510864257812,43.18378829956055,53.80745697021485,21.01533317565918,213.37234497070312
2018-02-09,37.07932662963867,11.3100004196167,66.9800033569336,7.880697727203369,51.88899993896485,37.53363800048828,92.34899139404295,82.15866088867188,43.47563552856445,57.409141540527344,20.69466781616211,216.66134643554688
2018-02-12,38.57282638549805,11.68000030517578,69.3115005493164,8.007925987243652,52.59700012207031,38.28516387939453,93.77569580078124,83.04376220703125,44.551265716552734,56.40729904174805,21.048667907714844,219.635009765625
2018-02-13,38.95924377441406,11.779999732971191,70.72550201416016,7.925603866577148,52.60499954223633,37.96917724609375,94.35477447509766,83.69599151611328,44.51789855957031,57.545196533203125,21.577333450317383,220.37391662597656
2018-02-14,39.67755889892578,12.199999809265137,72.55249786376953,8.037860870361328,53.48500061035156,38.75486373901367,96.53675842285156,85.00650787353516,45.90205764770508,59.71955490112305,21.48733329772949,223.2574615478516
2018-02-15,41.00986099243164,12.1899995803833,73.08799743652344,8.05282974243164,54.47600173950195,39.21603393554688,96.93959045410156,86.73827362060547,46.19389724731445,60.97618103027344,22.271333694458008,226.15000915527344
2018-02-16,40.87710571289063,11.81999969482422,72.43450164794922,7.940568923950195,54.7400016784668,38.90858840942383,96.24303436279295,86.12044525146484,45.97710418701172,60.31818389892578,22.36599922180176,226.1229553222656
2018-02-20,40.7396125793457,12.020000457763672,73.4175033569336,7.95553731918335,55.12300109863281,39.55763244628906,96.26821899414062,86.79444122314453,45.91039657592773,61.6143913269043,22.31800079345703,224.7532958984375
2018-02-21,40.55469131469727,11.720000267028809,74.14600372314453,7.9330854415893555,55.56700134277344,39.23310089111328,96.6710433959961,85.64303588867188,45.94374847412109,59.74181365966797,22.21999931335449,223.5728454589844
2018-02-22,40.893680572509766,11.84000015258789,74.26699829101562,7.95553731918335,55.33150100708008,39.113548278808594,96.49478149414062,85.86770629882812,45.743629455566406,59.93736267089844,23.077999114990234,223.84315490722656
2018-02-23,41.604888916015625,12.06999969482422,75.0,8.007925987243652,56.339500427246094,40.76177978515625,98.45020294189452,88.04881286621094,46.75255584716797,60.87298202514648,23.46999931335449,227.51968383789065
2018-02-26,42.42750930786133,12.420000076293944,76.09750366210938,8.150121688842773,57.1875,41.94031524658203,99.67548370361328,89.3218994140625,47.53635025024414,61.03388595581055,23.827999114990234,230.14187622070312
2018-02-27,42.29001235961914,12.529999732971191,75.5989990234375,7.940568923950195,55.91450119018555,42.6235237121582,98.49215698242188,88.17984771728516,47.2945442199707,60.90517425537109,23.39933204650879,227.2042388916016
2018-02-28,42.22599792480469,12.109999656677246,75.62249755859375,7.940568923950195,55.23649978637695,42.09403610229492,96.93120574951172,87.7773208618164,46.71086502075195,59.90023422241211,22.87066650390625,224.68116760253903
2018-03-01,41.486358642578125,11.899999618530272,74.67250061035156,7.701080322265625,53.47600173950195,40.8557243347168,95.1939926147461,86.91613006591797,45.43511962890625,57.47699737548828,22.062000274658203,221.71653747558597
2018-03-02,41.7732048034668,11.8100004196167,75.01249694824219,7.783403396606445,53.94599914550781,41.82928466796875,95.10167694091795,87.10334014892578,45.6435775756836,58.54875564575195,22.341333389282227,222.89703369140625
2018-03-05,41.91781234741211,11.90999984741211,76.18049621582031,7.918117523193359,54.54650115966797,42.48687744140625,96.56193542480467,87.65564727783203,46.26893615722656,58.32846450805664,22.22333335876465,225.4561462402344
2018-03-06,41.88225936889648,11.760000228881836,76.88200378417969,7.95553731918335,54.75299835205078,43.30672836303711,96.6458740234375,87.35610961914062,47.161128997802734,59.93983840942383,21.8799991607666,226.0238494873047
2018-03-07,41.49347305297852,12.239999771118164,77.25,7.95553731918335,55.48199844360352,43.82767105102539,96.28500366210938,87.861572265625,47.427955627441406,59.860626220703125,22.15333366394043,225.9247131347656
2018-03-08,41.94625854492188,11.970000267028809,77.59300231933594,7.940568923950195,56.29999923706055,43.33234024047852,96.29338073730467,88.3951644897461,47.49466323852539,59.69727325439453,21.940000534057617,226.97903442382807
2018-03-09,42.66694259643555,11.699999809265137,78.94450378417969,8.030377388000488,58.00199890136719,44.57064056396485,99.0628662109375,90.37030792236328,48.92050552368164,60.7244758605957,21.81133270263672,230.9078369140625
2018-03-12,43.07942199707031,11.520000457763672,79.91950225830078,8.090249061584473,58.22499847412109,43.99847412109375,98.7439422607422,90.58560180664062,49.12062072753906,61.82100296020508,23.03400039672852,230.68258666992188
2018-03-13,42.66456985473633,11.640000343322754,79.40899658203125,8.067797660827637,56.90850067138672,44.22050857543945,97.56063079833984,88.3764419555664,48.3868522644043,61.31359100341797,22.78933334350586,229.15968322753903
2018-03-14,42.301856994628906,11.359999656677246,79.55000305175781,8.247417449951172,57.4744987487793,44.28883743286133,96.46961212158205,87.85222625732422,47.519676208496094,61.56852340698242,21.775333404541016,227.95220947265625
2018-03-15,42.35163879394531,11.460000038146973,79.11599731445312,8.284834861755371,57.479000091552734,43.451908111572266,96.71298217773438,88.16114044189453,47.711456298828125,61.717041015625,21.706666946411133,227.7359313964844
2018-03-16,42.2022819519043,11.470000267028809,78.58399963378906,8.344706535339355,56.7864990234375,43.69956207275391,96.88084411621094,88.55429077148438,47.95326614379883,61.99921798706055,21.42333221435547,227.9701995849609
2018-03-19,41.5574836730957,11.43000030517578,77.24649810791016,8.239933967590332,54.99100112915039,43.409210205078125,96.11715698242188,86.9535903930664,47.48632049560547,59.652713775634766,20.90399932861328,224.92449951171875
2018-03-20,41.54325485229492,11.109999656677246,79.32550048828125,8.224964141845703,54.885501861572266,44.02409362792969,96.2094497680664,87.1782455444336,47.919918060302734,61.77643966674805,20.703332901000977,225.32098388671875
2018-03-21,40.60211181640625,11.260000228881836,79.09300231933594,8.307287216186523,54.54399871826172,44.03263473510742,96.29338073730467,86.56977844238281,47.61974334716797,61.52397537231445,21.101999282836918,224.79833984375
2018-03-22,40.028411865234375,10.90999984741211,77.24600219726562,8.0453462600708,52.45399856567383,43.409210205078125,92.2734832763672,84.05168914794922,45.56019592285156,59.86310577392578,20.606666564941406,219.2115020751953
2018-03-23,39.10147857666016,10.630000114440918,74.77799987792969,7.903149604797363,51.07849884033203,42.15381240844727,89.80613708496094,81.60848999023438,43.417259216308594,57.66511535644531,20.1026668548584,214.54379272460935
2018-03-26,40.957706451416016,10.4399995803833,77.79299926757812,8.105216026306152,52.66049957275391,44.81831359863281,92.57556915283205,87.78670501708984,45.27669143676758,60.51408767700195,20.27866744995117,220.44949340820312
2018-03-27,39.90749740600586,10.0,74.85250091552734,8.105216026306152,50.255001068115234,43.71664810180664,90.77963256835938,83.75212860107422,44.31779098510742,55.82107925415039,18.61199951171875,216.62942504882807
2018-03-28,39.46657180786133,9.8100004196167,71.57099914550781,8.127670288085938,50.22800064086914,42.358768463134766,90.63697052001952,83.67725372314453,44.11766815185547,54.78891754150391,17.185333251953125,216.0229034423828
2018-03-29,39.774749755859375,10.050000190734863,72.36699676513672,8.292319297790527,51.589500427246094,44.47671890258789,92.2902603149414,85.43708801269531,44.99317932128906,57.32353591918945,17.742000579833984,219.13687133789065
2018-04-02,39.513973236083984,9.529999732971191,68.59950256347656,8.127670288085938,50.32350158691406,41.778053283691406,90.51107788085938,82.86285400390625,43.9592399597168,54.714656829833984,16.832000732421875,214.0676422119141
2018-04-03,39.91935348510742,9.550000190734863,69.60250091552734,8.344706535339355,50.670501708984375,42.48687744140625,91.7531280517578,83.97681427001953,44.33447265625,55.77899932861328,17.8353328704834,216.7833251953125
2018-04-04,40.68270492553711,9.770000457763672,70.52850341796875,8.47941780090332,51.25699996948242,42.691837310791016,93.14627075195312,86.42935943603516,44.75137710571289,55.999290466308594,19.12933349609375,219.28173828125
2018-04-05,40.96481323242188,10.020000457763672,72.5875015258789,8.494388580322266,51.39049911499024,43.02490615844727,94.36930084228516,86.47615051269531,45.743629455566406,54.796329498291016,20.381332397460938,220.8658447265625
2018-04-06,39.91698455810547,9.609999656677246,70.2614974975586,8.367158889770508,50.35200119018555,41.667030334472656,92.01598358154295,84.46356201171875,44.22607803344727,53.031517028808594,19.953332901000977,216.00474548339844
2018-04-09,40.31289291381836,9.529999732971191,70.30400085449219,8.419548988342285,50.772499084472656,42.31607437133789,93.1209487915039,84.96905517578125,44.48455810546875,53.318634033203125,19.310667037963867,216.88287353515625
2018-04-10,41.07148361206055,9.979999542236328,71.81099700927734,8.569229125976562,51.58200073242188,43.78496551513672,94.90071105957033,86.94419860839844,45.14327239990234,56.41264724731445,20.31333351135254,220.4585418701172
2018-04-11,40.87947845458984,9.81999969482422,71.35250091552734,8.554259300231934,50.99850082397461,43.63978576660156,93.3065414428711,85.98941040039062,43.975921630859375,55.999290466308594,20.062000274658203,219.290771484375
2018-04-12,41.28247833251953,10.079999923706056,72.42500305175781,8.464452743530273,51.6254997253418,45.02327728271485,95.6261215209961,87.5994873046875,44.901466369628906,58.06857299804688,19.60533332824707,221.1283721923828
2018-04-13,41.42234802246094,9.93000030517578,71.53949737548828,8.442000389099121,51.4635009765625,44.28883743286133,93.0365982055664,87.13143920898438,44.17603302001953,57.3012580871582,20.022666931152344,220.5128326416016
2018-04-16,41.680755615234375,10.09000015258789,72.07499694824219,8.516839027404785,51.89899826049805,44.75000381469727,92.96070098876952,88.15177154541016,44.526248931884766,57.29878616333008,19.41399955749512,222.30517578125
2018-04-17,42.25444412231445,10.520000457763672,75.19149780273438,8.516839027404785,53.70800018310547,45.72356796264648,92.96070098876952,89.93034362792969,44.3928337097168,58.79628372192383,19.179332733154297,224.6949615478516
2018-04-18,42.15961837768555,10.359999656677246,76.39199829101562,8.47941780090332,53.604000091552734,45.783348083496094,92.20996856689452,90.27671813964844,44.409515380859375,58.50668716430664,19.55666732788086,224.8217010498047
2018-04-19,40.96481323242188,10.109999656677246,77.84549713134766,8.312562942504883,54.3849983215332,44.59627914428711,94.23436737060548,89.96780395507812,45.6102180480957,56.69234848022461,20.005332946777344,223.590576171875
2018-04-20,39.28639602661133,9.989999771118164,76.37449645996094,8.206379890441895,53.64799880981445,44.00701141357422,94.02349853515624,88.9287109375,45.410099029541016,56.61067581176758,19.34933280944824,221.7801513671875
2018-04-23,39.17259979248047,10.039999961853027,75.89299774169922,8.373237609863281,53.372501373291016,43.63978576660156,93.5680160522461,89.25634002685547,44.72636413574219,55.41514587402344,18.891332626342773,221.6805877685547
2018-04-24,38.627349853515625,10.09000015258789,73.00450134277344,8.312562942504883,50.999000549316406,43.93869400024414,93.12942504882812,87.16886901855469,44.25107955932617,54.75178527832031,18.8973331451416,218.65707397460935
2018-04-25,38.79567337036133,9.710000038146973,73.00849914550781,8.426329612731934,51.05899810791016,43.87890625,92.77513122558594,86.41063690185547,43.39225769042969,53.628028869628906,18.71266746520996,219.2183837890625
2018-04-26,38.93079376220703,11.039999961853027,75.89800262451172,8.669032096862793,52.00199890136719,45.30510330200195,92.86791229248048,88.23601531982422,43.525657653808594,55.74682235717773,19.03199958801269,221.4723663330078
2018-04-27,38.48036956787109,11.109999656677246,78.63099670410156,8.714537620544434,51.50249862670898,45.031829833984375,92.2774887084961,89.69631958007812,43.45026779174805,56.02156066894531,19.60533332824707,221.7077178955078
2018-04-30,39.177337646484375,10.880000114440918,78.30650329589844,8.52492618560791,50.86650085449219,44.08386993408203,91.75450897216795,87.54330444335938,43.249168395996094,55.6676139831543,19.59333229064941,219.8972625732422
2018-05-01,40.08767318725586,11.130000114440918,79.11299896240234,8.540096282958984,51.865501403808594,45.54422378540039,91.75450897216795,88.9287109375,43.40836334228516,56.22206115722656,19.994667053222656,220.36798095703125
2018-05-02,41.85855484008789,10.970000267028809,78.48400115966797,8.502174377441406,51.21900177001953,44.67313766479492,91.02912139892578,87.53395080566406,43.316192626953125,56.01662063598633,20.07666778564453,218.8653106689453
2018-05-03,41.93441009521485,10.93000030517578,78.60399627685547,8.494589805603027,51.18600082397461,44.64751052856445,90.45555114746094,88.05815887451172,42.79674530029297,57.670066833496094,18.96333312988281,218.34934997558597
2018-05-04,43.57963180541992,11.279999732971191,79.04750061035156,8.615941047668457,52.41049957275391,45.33466720581055,91.45929718017578,89.07850646972656,43.064849853515625,59.17251586914063,19.606000900268555,221.2460479736328
2018-05-07,43.89493179321289,11.59000015258789,80.00700378417969,8.600772857666016,52.73949813842773,45.80708312988281,92.25216674804688,90.07077026367188,43.894309997558594,61.553672790527344,20.184667587280277,221.93402099609372
2018-05-08,44.10592269897461,11.609999656677246,79.61949920654297,8.547680854797363,52.695499420166016,46.06476211547852,93.61861419677734,89.68695068359375,44.7237663269043,61.97940826416016,20.131332397460938,221.92498779296875
2018-05-09,44.41647720336914,11.949999809265137,80.4000015258789,8.388406753540039,54.13800048828125,46.67460632324219,95.65985870361328,90.7447509765625,45.36051940917969,63.31107711791992,20.456666946411133,224.07943725585935
2018-05-10,45.05180358886719,12.130000114440918,80.4540023803711,8.502174377441406,54.87850189208984,47.22432708740234,96.4021224975586,91.65276336669922,46.11458587646485,64.38780212402344,20.334667205810547,226.17955017089844
2018-05-11,44.88046646118164,11.949999809265137,80.14550018310547,8.487004280090332,54.91299819946289,46.95805358886719,96.03942108154295,91.45618438720705,46.24863052368164,63.00167465209961,20.070667266845703,226.73171997070312
2018-05-14,44.77574920654297,12.229999542236328,80.0770034790039,8.47941780090332,55.0099983215332,47.15560531616211,96.07315826416016,91.7650909423828,46.265384674072266,63.20712661743164,19.46466636657715,226.98516845703125
2018-05-15,44.36881637573242,12.449999809265137,78.80599975585938,8.509758949279785,53.96149826049805,46.31385040283203,95.33932495117188,91.10045623779295,45.95538330078125,60.78141021728516,18.94533348083496,225.42819213867188
2018-05-16,44.78289413452149,12.81999969482422,79.36399841308594,8.646278381347656,54.0885009765625,46.93229675292969,95.60081481933594,91.3354949951172,46.05593490600586,60.89279556274414,19.09866714477539,226.3877868652344
2018-05-17,44.49970245361328,12.81999969482422,79.08799743652344,8.69178295135498,53.929500579833984,47.07830810546875,95.2802734375,90.4235610961914,45.97213363647461,61.31359100341797,18.96933364868164,226.19764709472656
2018-05-18,44.33787155151367,13.0,78.71849822998047,8.59318733215332,53.31800079345703,45.95309829711914,93.7367172241211,90.59276580810548,45.17620468139648,60.87546920776367,18.454666137695312,225.63641357421875
2018-05-21,44.65200805664063,12.989999771118164,79.27300262451172,8.729708671569824,53.979000091552734,46.65742874145508,94.59705352783205,91.75856018066406,45.54484558105469,60.45467758178711,18.965999603271484,227.2929534912109
2018-05-22,44.54014587402344,12.979999542236328,79.06999969482422,8.73729133605957,53.48649978637695,46.76908493041992,95.32247924804688,91.66454315185548,45.98052597045898,60.07347869873047,18.333999633789062,226.64117431640625
2018-05-23,44.82572937011719,13.100000381469728,80.09300231933594,8.676614761352539,53.984500885009766,47.42187881469727,94.88384246826172,92.75514221191406,45.53647232055664,61.30938720703125,18.60466766357422,227.3472900390625
2018-05-24,44.77574920654297,13.40999984741211,80.15350341796875,8.813136100769043,53.96200180053711,47.02676773071289,93.82105255126952,92.42605590820312,45.24322891235352,61.3465461730957,18.523332595825195,226.9127960205078
2018-05-25,44.87809371948242,13.539999961853027,80.50749969482422,8.729708671569824,53.78300094604492,47.61943817138672,93.34027099609376,92.4730987548828,44.413761138916016,61.74033737182617,18.59000015258789,226.34246826171875
2018-05-29,44.71625518798828,13.359999656677246,80.64350128173828,8.676614761352539,53.01599884033203,47.516361236572266,89.35057067871094,92.14404296875,41.85836791992188,61.5694465637207,18.917333602905277,223.7263641357422
2018-05-30,44.62106704711914,13.81999969482422,81.24449920654297,8.760046005249023,53.38999938964844,47.82557678222656,91.39180755615234,93.02777099609376,42.7045783996582,62.65922164916992,19.447999954223636,226.67739868164065
2018-05-31,44.471134185791016,13.729999542236328,81.48100280761719,8.760046005249023,54.2495002746582,47.41329193115234,90.26155853271484,92.92434692382812,42.00917434692383,62.461082458496094,18.98200035095215,225.2109375
2018-06-01,45.273136138916016,14.399999618530272,82.0770034790039,8.881397247314453,55.97499847412109,49.028099060058594,91.43400573730467,94.75765228271484,42.90565872192383,63.80596160888672,19.454666137695312,227.5826873779297
2018-06-04,45.65152359008789,14.850000381469728,83.26349639892578,8.904150009155273,56.964500427246094,48.81336212158203,91.47615814208984,95.58495330810548,43.19053268432617,65.59664154052734,19.78266716003418,228.5874481201172
2018-06-05,46.00372695922852,14.850000381469728,84.81749725341797,8.972410202026367,56.983001708984375,48.5556755065918,90.96163940429688,96.0738754272461,42.54539108276367,65.65113830566406,19.408666610717773,228.90423583984372
2018-06-06,46.16317367553711,15.670000076293944,84.7874984741211,9.078593254089355,56.84400177001953,48.985145568847656,93.0872039794922,96.35589599609376,43.49213790893555,65.67095947265625,21.299999237060547,230.73280334472656
2018-06-07,46.0394287109375,14.890000343322754,84.46499633789062,9.124098777770996,56.19300079345703,47.99736404418945,93.4583511352539,94.8422622680664,43.68484878540039,65.11365509033203,21.07266616821289,230.6242218017578
2018-06-08,45.62057113647461,15.25,84.19950103759766,9.177191734313965,56.04349899291992,47.284446716308594,93.71983337402344,95.54737854003906,43.49213790893555,64.96012115478516,21.17733383178711,231.34837341308597
2018-06-11,45.508731842041016,15.729999542236328,84.45600128173828,9.124098777770996,56.4995002746582,46.8292236328125,93.48367309570312,95.00210571289062,43.38322448730469,64.5489730834961,22.13999938964844,231.6470642089844
2018-06-12,45.75860595703125,15.850000381469728,84.9375,9.184773445129396,56.96599960327149,47.08690643310547,92.94383239746094,95.24652862548828,42.99782943725586,65.03440856933594,22.851333618164062,232.03636169433597
2018-06-13,45.38260269165039,16.31999969482422,85.24299621582031,9.11651611328125,56.73949813842773,47.267276763916016,92.75827026367188,94.81403350830078,43.2324104309082,64.98983001708984,22.985332489013672,231.11302185058597
2018-06-14,45.40640258789063,16.25,86.19300079345703,9.01791763305664,57.60599899291992,47.70533752441406,91.12187957763672,95.34994506835938,42.989444732666016,66.10684967041016,23.847999572753903,231.78289794921875
2018-06-15,44.93995666503906,16.34000015258789,85.79850006103516,9.010332107543944,57.61299896240234,47.33597946166992,91.0122299194336,94.13713073730467,42.86376953125,65.69819641113281,23.87800025939941,231.58372497558597
2018-06-18,44.91616821289063,17.110000610351562,86.18949890136719,9.09376049041748,58.67300033569336,45.71259689331055,91.24842071533205,94.8234634399414,42.53701019287109,65.65608215332031,24.722000122070312,231.0315399169922
2018-06-19,44.19033432006836,16.690000534057617,86.73899841308594,9.01791763305664,58.40299987792969,45.463504791259766,90.71703338623048,94.8234634399414,41.82484436035156,64.43753051757812,23.503332138061523,230.1535186767578
2018-06-20,44.38309097290039,16.520000457763672,87.50399780273438,9.002747535705566,58.492000579833984,45.918739318847656,90.70858764648438,95.7729949951172,41.79972076416016,64.96756744384766,24.14800071716309,230.56985473632807
2018-06-21,44.13559341430664,15.649999618530272,86.51100158691406,8.881397247314453,57.882999420166016,44.827884674072266,90.68328094482422,95.08670806884766,41.71593475341797,63.67964553833008,23.167333602905277,229.13052368164065
2018-06-22,44.00707244873047,15.800000190734863,85.78350067138672,8.835888862609863,57.77399826049805,45.09416198730469,89.19873046875,94.400390625,40.96187210083008,62.15397262573242,22.242000579833984,229.53793334960935
2018-06-25,43.35263442993164,15.109999656677246,83.15750122070312,8.722121238708496,56.240501403808594,43.55666732788086,88.38899993896484,92.50128173828124,40.15754699707031,59.22397232055664,22.200666427612305,226.36058044433597
2018-06-26,43.890472412109375,15.5,84.55449676513672,8.73729133605957,55.92300033569336,42.663368225097656,88.44805145263672,93.14999389648438,40.04026412963867,59.93479537963867,22.799999237060547,226.8584442138672
2018-06-27,43.82622146606445,14.970000267028809,83.02549743652344,8.661447525024414,55.19900131225586,41.88174819946289,87.08158111572266,91.7021713256836,39.53755187988281,58.38187789916992,22.96666717529297,224.97560119628903
2018-06-28,44.14511489868164,15.3100004196167,85.07250213623047,8.555265426635742,55.71099853515625,42.30261993408203,88.50708770751953,92.72692108154295,40.45916748046875,59.65492630004883,23.32866668701172,226.34616088867188
2018-06-29,44.05229949951172,14.989999771118164,84.98999786376953,8.395991325378418,55.782501220703125,42.69772720336914,87.8913345336914,92.7081527709961,39.713497161865234,58.67412567138672,22.86333274841309,226.91909790039065
2018-07-02,44.54491424560547,15.15999984741211,85.68900299072266,8.418745040893555,56.37300109863281,43.11861038208008,88.63359832763672,94.02433776855467,39.98161315917969,59.9967155456543,22.33799934387207,227.182861328125
2018-07-03,43.76910781860352,15.0,84.697998046875,8.335314750671387,55.14450073242188,42.4915885925293,87.39368438720703,93.12179565429688,39.39511489868164,58.659271240234375,20.724000930786133,226.26431274414065
2018-07-05,44.12130737304688,15.5,84.98650360107422,8.380823135375977,56.2135009765625,43.59103012084961,87.9618911743164,93.78929138183594,39.12701416015625,60.11808013916016,20.61066627502441,228.2014312744141
2018-07-06,44.7329330444336,16.360000610351562,85.53150177001953,8.388406753540039,57.00849914550781,44.12356185913086,88.25022888183594,95.1054916381836,39.45377349853516,61.25737762451172,20.59333229064941,230.10220336914065
2018-07-09,45.35405349731445,16.610000610351562,86.95099639892578,8.494589805603027,57.70249938964844,44.5444450378418,90.98101043701172,95.75421142578124,40.559715270996094,61.732906341552734,21.233999252319336,232.1394195556641
2018-07-10,45.2993049621582,16.549999237060547,87.15350341796875,8.532511711120605,57.641998291015625,44.80212020874024,90.42127990722656,96.00804901123048,40.29998397827149,62.723609924316406,21.49799919128418,232.9488220214844
2018-07-11,44.71149826049805,16.270000457763672,87.75,8.395991325378418,57.69499969482422,43.9775505065918,90.22624969482422,95.87642669677734,40.00672912597656,61.30691909790039,21.263999938964844,231.35726928710935
2018-07-12,45.46113967895508,16.559999465942383,89.83100128173828,8.380823135375977,59.17399978637695,44.965309143066406,90.61636352539062,97.95416259765624,40.23295211791992,62.22332000732422,21.11400032043457,233.3399200439453
2018-07-13,45.532527923583984,16.270000457763672,90.65149688720705,8.327730178833008,59.44100189208984,44.853660583496094,90.20079803466795,99.11993408203124,40.2832260131836,61.7502555847168,21.257999420166016,233.5399475097656
2018-07-16,45.43257522583008,16.579999923706055,91.12449645996094,8.229133605957031,59.19300079345703,44.67328643798828,93.77964782714844,98.63107299804688,40.97026062011719,61.47286605834961,20.67333221435547,233.39447021484372
