Date,Open,High,Low,Close,Adj Close,Volume,ticker,First_Day_Month,REAINTRATREARAT10Y,GDP,MEDCPIM158SFRBCLE,PSAVERT,UNRATE
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.177337646484375,169709600,AAPL,2018-04-01,1.01435433,20580.912,2.93200914809488,6.0,4.0
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.087677001953125,214277600,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.85853958129883,266157600,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.93440246582031,136272800,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.579647064208984,224805200,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.89493942260742,169805600,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.105926513671875,113611200,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.41647720336914,92844800,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.051815032958984,111957200,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.88046646118164,104848800,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.77574920654297,83115200,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.368812561035156,94780800,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.782894134521484,76732400,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.49970245361328,69176000,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.33788299560547,73190800,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.65201187133789,73603200,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.540157318115234,60962800,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,44.82573318481445,80233600,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.77574920654297,92936000,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,44.87809371948242,69844000,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,44.716251373291016,90056400,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.62106704711914,74762000,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.47114181518555,109931200,AAPL,2018-05-01,1.2160918,,2.9818325508401204,6.0,3.8
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.273136138916016,93770000,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.65150833129883,105064800,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.00373458862305,86264000,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.163177490234375,83734400,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.039424896240234,85388800,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.620574951171875,106627200,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.508731842041016,73234000,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,45.75859832763672,67644400,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.38260269165039,86553600,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.40639877319336,86440400,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,44.93996047973633,246876800,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,44.91617202758789,73939600,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.190330505371094,134314000,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.383079528808594,82514800,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.13559341430664,102847600,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,44.007083892822266,108801600,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,43.35264205932617,126652400,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,43.89046096801758,98276800,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,43.82621765136719,101141200,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.14511489868164,69460800,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.05229568481445,90950800,AAPL,2018-06-01,1.24572814,,2.6321178885371204,6.3,4.0
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.54491424560547,70925200,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,43.769107818603516,55819200,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,44.12131881713867,66416800,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,44.73292541503906,69940800,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.35404586791992,79026400,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.2993049621582,63756400,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,44.71150588989258,75326000,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.46113967895508,72164400,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,45.53253173828125,50055600,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,45.43257522583008,60172400,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,45.56108474731445,62138000,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,45.31120300292969,65573600,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.663421630859375,81147200,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.55870819091797,82704800,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,45.59917068481445,63957600,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,45.92994689941406,74791600,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,46.36307907104492,66839600,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.2179069519043,76304000,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.4492301940918,96096000,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,45.19459533691406,84118000,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.285030364990234,157492000,AAPL,2018-07-01,1.15523371,20798.73,2.11149391449985,6.5,3.8
2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,47.95278549194336,271742800,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.35447692871094,249616000,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.497257232666016,133789600,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.754276275634766,101701600,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,49.287837982177734,102349600,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,49.32115173339844,90102000,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,49.70906448364258,93970400,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,49.560997009277344,98444800,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,49.881004333496094,103563600,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,50.09115982055664,82992000,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.20818328857422,115230400,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,50.9437370300293,114001600,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,51.96107864379883,141708000,AAPL,2018-08-01,1.25524162,,2.2967112867851003,6.6,3.8
